46045|46045|Oberhausen|Friedrich-Karl-Str. 24|+49 208 82333 0|www.igmetall-meo.de|+49 208 82333 20|Teichstr. 4a|
66822|66333|Völklingen|Poststr. 33|+49 6898 29040|voelklingen@igmetall.de|+49 6898 290450|www.igmetall-voelklingen.de|
40599|40476|Düsseldorf|Roßstr. 94|+49 211 38701 0|duesseldorf-neuss@igmetall.de|+49 211 38701 50|www.duesseldorf-neuss.igmetall.de|
40593|40476|Düsseldorf|Roßstr. 94|+49 211 38701 0|duesseldorf-neuss@igmetall.de|+49 211 38701 50|www.duesseldorf-neuss.igmetall.de|
50933|50672|Köln|Hans-Böckler-Platz 1|+49 221 951524 0|koeln-leverkusen@igmetall.de|+49 221 951524 40|www.koeln-leverkusen.igmetall.de|
40597|40476|Düsseldorf|Roßstr. 94|+49 211 38701 0|duesseldorf-neuss@igmetall.de|+49 211 38701 50|www.duesseldorf-neuss.igmetall.de|
40789|50672|Köln|Hans-Böckler-Platz 1|+49 221 951524 0|koeln-leverkusen@igmetall.de|+49 221 951524 40|www.koeln-leverkusen.igmetall.de|
53913|53721|Siegburg|Kaiserstr. 108|+49 2241 96860|bonn-rhein-sieg@igmetall.de|+49 2241 9686 16|www.igmetall-bonn-rhein-sieg.de|
66346|66333|Völklingen|Poststr. 33|+49 6898 29040|voelklingen@igmetall.de|+49 6898 290450|www.igmetall-voelklingen.de|
54413|54292|Trier|Herzogenbuscher Str. 52|+49 651 9919 80|trier@igmetall.de|+49 651 9919 820|www.igmetall-trier.de|
54524|54292|Trier|Herzogenbuscher Str. 52|+49 651 9919 80|trier@igmetall.de|+49 651 9919 820|www.igmetall-trier.de|
50767|50672|Köln|Hans-Böckler-Platz 1|+49 221 951524 0|koeln-leverkusen@igmetall.de|+49 221 951524 40|www.koeln-leverkusen.igmetall.de|
46117|46045|Oberhausen|Friedrich-Karl-Str. 24|+49 208 82333 0|www.igmetall-meo.de|+49 208 82333 20|Teichstr. 4a|
53332|53721|Siegburg|Kaiserstr. 108|+49 2241 96860|bonn-rhein-sieg@igmetall.de|+49 2241 9686 16|www.igmetall-bonn-rhein-sieg.de|
46047|46045|Oberhausen|Friedrich-Karl-Str. 24|+49 208 82333 0|www.igmetall-meo.de|+49 208 82333 20|Teichstr. 4a|
66265|66333|Völklingen|Poststr. 33|+49 6898 29040|voelklingen@igmetall.de|+49 6898 290450|www.igmetall-voelklingen.de|
45473|46045|Oberhausen|Friedrich-Karl-Str. 24|+49 208 82333 0|www.igmetall-meo.de|+49 208 82333 20|Teichstr. 4a|
26571|26723|Emden|Kopersand 18|+49 4921 96050|emden@igmetall.de|+49 4921 960550|www.igmetall-emden.de|
46119|46045|Oberhausen|Friedrich-Karl-Str. 24|+49 208 82333 0|www.igmetall-meo.de|+49 208 82333 20|Teichstr. 4a|
54426|54292|Trier|Herzogenbuscher Str. 52|+49 651 9919 80|trier@igmetall.de|+49 651 9919 820|www.igmetall-trier.de|
54558|54292|Trier|Herzogenbuscher Str. 52|+49 651 9919 80|trier@igmetall.de|+49 651 9919 820|www.igmetall-trier.de|
48683|46397|Bocholt|Wesemannstr. 10|+49 2871 24990|bocholt@igmetall.de|+49 2871 249924|www.igmetall-bocholt.de|
49846|48431|Rheine|Kardinal-Galen-Ring 69|+49 5971 899080|rheine@igmetall.de|+49 5971 8990820|www.rheine.igmetall.de|
40883|40476|Düsseldorf|Roßstr. 94|+49 211 38701 0|duesseldorf-neuss@igmetall.de|+49 211 38701 50|www.duesseldorf-neuss.igmetall.de|
46242|45657|Recklinghausen|Dorstener Str. 27 a|+49 2361 9558 0|recklinghausen@igmetall.de|+49 2361 9558 22|www.recklinghausen.igmetall.de|
40699|42853|Remscheid|Elberfelder Str. 39|+49 2191 4957 0|remscheid-solingen@igmetall.de|+49 2191 4957 50|www.igmrsg.de|
54347|54292|Trier|Herzogenbuscher Str. 52|+49 651 9919 80|trier@igmetall.de|+49 651 9919 820|www.igmetall-trier.de|
54498|54292|Trier|Herzogenbuscher Str. 52|+49 651 9919 80|trier@igmetall.de|+49 651 9919 820|www.igmetall-trier.de|
45475|46045|Oberhausen|Friedrich-Karl-Str. 24|+49 208 82333 0|www.igmetall-meo.de|+49 208 82333 20|Teichstr. 4a|
50827|50672|Köln|Hans-Böckler-Platz 1|+49 221 951524 0|koeln-leverkusen@igmetall.de|+49 221 951524 40|www.koeln-leverkusen.igmetall.de|
53518|56564|Neuwied|Andernacher Str. 70|+49 2631 8368 0|neuwied@igmetall.de|+49 2631 8368 22|www.igmetall-neuwied.de|
50935|50672|Köln|Hans-Böckler-Platz 1|+49 221 951524 0|koeln-leverkusen@igmetall.de|+49 221 951524 40|www.koeln-leverkusen.igmetall.de|
45468|46045|Oberhausen|Friedrich-Karl-Str. 24|+49 208 82333 0|www.igmetall-meo.de|+49 208 82333 20|Teichstr. 4a|
40595|40476|Düsseldorf|Roßstr. 94|+49 211 38701 0|duesseldorf-neuss@igmetall.de|+49 211 38701 50|www.duesseldorf-neuss.igmetall.de|
66128|66111|Saarbrücken|Fritz-Dobisch-Str. 5|+49 681 94864 0|saarbruecken@igmetall.de|+49 681 94864 50|www.saarbruecken.igmetall.de|
45470|46045|Oberhausen|Friedrich-Karl-Str. 24|+49 208 82333 0|www.igmetall-meo.de|+49 208 82333 20|Teichstr. 4a|
50937|50672|Köln|Hans-Böckler-Platz 1|+49 221 951524 0|koeln-leverkusen@igmetall.de|+49 221 951524 40|www.koeln-leverkusen.igmetall.de|
46342|46397|Bocholt|Wesemannstr. 10|+49 2871 24990|bocholt@igmetall.de|+49 2871 249924|www.igmetall-bocholt.de|
53505|56564|Neuwied|Andernacher Str. 70|+49 2631 8368 0|neuwied@igmetall.de|+49 2631 8368 22|www.igmetall-neuwied.de|
53359|53721|Siegburg|Kaiserstr. 108|+49 2241 96860|bonn-rhein-sieg@igmetall.de|+49 2241 9686 16|www.igmetall-bonn-rhein-sieg.de|
46240|45657|Recklinghausen|Dorstener Str. 27 a|+49 2361 9558 0|recklinghausen@igmetall.de|+49 2361 9558 22|www.recklinghausen.igmetall.de|
46359|46397|Bocholt|Wesemannstr. 10|+49 2871 24990|bocholt@igmetall.de|+49 2871 249924|www.igmetall-bocholt.de|
54349|54292|Trier|Herzogenbuscher Str. 52|+49 651 9919 80|trier@igmetall.de|+49 651 9919 820|www.igmetall-trier.de|
50825|50672|Köln|Hans-Böckler-Platz 1|+49 221 951524 0|koeln-leverkusen@igmetall.de|+49 221 951524 40|www.koeln-leverkusen.igmetall.de|
66620|66538|Neunkirchen|Bürgermeister-Ludwig-Str. 8|+49 6821 40175 0|neunkirchen@igmetall.de|+49 6821 40175 15|www.igmetall-neunkirchen.de|
50739|50672|Köln|Hans-Böckler-Platz 1|+49 221 951524 0|koeln-leverkusen@igmetall.de|+49 221 951524 40|www.koeln-leverkusen.igmetall.de|
46282|45657|Recklinghausen|Dorstener Str. 27 a|+49 2361 9558 0|recklinghausen@igmetall.de|+49 2361 9558 22|www.recklinghausen.igmetall.de|
45359|46045|Oberhausen|Friedrich-Karl-Str. 24|+49 208 82333 0|www.igmetall-meo.de|+49 208 82333 20|Teichstr. 4a|
51371|50672|Köln|Hans-Böckler-Platz 1|+49 221 951524 0|koeln-leverkusen@igmetall.de|+49 221 951524 40|www.koeln-leverkusen.igmetall.de|
53506|56564|Neuwied|Andernacher Str. 70|+49 2631 8368 0|neuwied@igmetall.de|+49 2631 8368 22|www.igmetall-neuwied.de|
54411|54292|Trier|Herzogenbuscher Str. 52|+49 651 9919 80|trier@igmetall.de|+49 651 9919 820|www.igmetall-trier.de|
46284|45657|Recklinghausen|Dorstener Str. 27 a|+49 2361 9558 0|recklinghausen@igmetall.de|+49 2361 9558 22|www.recklinghausen.igmetall.de|
66292|66111|Saarbrücken|Fritz-Dobisch-Str. 5|+49 681 94864 0|saarbruecken@igmetall.de|+49 681 94864 50|www.saarbruecken.igmetall.de|
45357|46045|Oberhausen|Friedrich-Karl-Str. 24|+49 208 82333 0|www.igmetall-meo.de|+49 208 82333 20|Teichstr. 4a|
66126|66111|Saarbrücken|Fritz-Dobisch-Str. 5|+49 681 94864 0|saarbruecken@igmetall.de|+49 681 94864 50|www.saarbruecken.igmetall.de|
45219|46045|Oberhausen|Friedrich-Karl-Str. 24|+49 208 82333 0|www.igmetall-meo.de|+49 208 82333 20|Teichstr. 4a|
40764|50672|Köln|Hans-Böckler-Platz 1|+49 221 951524 0|koeln-leverkusen@igmetall.de|+49 221 951524 40|www.koeln-leverkusen.igmetall.de|
45472|46045|Oberhausen|Friedrich-Karl-Str. 24|+49 208 82333 0|www.igmetall-meo.de|+49 208 82333 20|Teichstr. 4a|
46236|45657|Recklinghausen|Dorstener Str. 27 a|+49 2361 9558 0|recklinghausen@igmetall.de|+49 2361 9558 22|www.recklinghausen.igmetall.de|
50931|50672|Köln|Hans-Böckler-Platz 1|+49 221 951524 0|koeln-leverkusen@igmetall.de|+49 221 951524 40|www.koeln-leverkusen.igmetall.de|
50939|50672|Köln|Hans-Böckler-Platz 1|+49 221 951524 0|koeln-leverkusen@igmetall.de|+49 221 951524 40|www.koeln-leverkusen.igmetall.de|
46286|45657|Recklinghausen|Dorstener Str. 27 a|+49 2361 9558 0|recklinghausen@igmetall.de|+49 2361 9558 22|www.recklinghausen.igmetall.de|
56767|54292|Trier|Herzogenbuscher Str. 52|+49 651 9919 80|trier@igmetall.de|+49 651 9919 820|www.igmetall-trier.de|
66636|66538|Neunkirchen|Bürgermeister-Ludwig-Str. 8|+49 6821 40175 0|neunkirchen@igmetall.de|+49 6821 40175 15|www.igmetall-neunkirchen.de|
50737|50672|Köln|Hans-Böckler-Platz 1|+49 221 951524 0|koeln-leverkusen@igmetall.de|+49 221 951524 40|www.koeln-leverkusen.igmetall.de|
50823|50672|Köln|Hans-Böckler-Platz 1|+49 221 951524 0|koeln-leverkusen@igmetall.de|+49 221 951524 40|www.koeln-leverkusen.igmetall.de|
50997|50672|Köln|Hans-Böckler-Platz 1|+49 221 951524 0|koeln-leverkusen@igmetall.de|+49 221 951524 40|www.koeln-leverkusen.igmetall.de|
40724|42853|Remscheid|Elberfelder Str. 39|+49 2191 4957 0|remscheid-solingen@igmetall.de|+49 2191 4957 50|www.igmrsg.de|
66571|66333|Völklingen|Poststr. 33|+49 6898 29040|voelklingen@igmetall.de|+49 6898 290450|www.igmetall-voelklingen.de|
49828|48431|Rheine|Kardinal-Galen-Ring 69|+49 5971 899080|rheine@igmetall.de|+49 5971 8990820|www.rheine.igmetall.de|
66115|66111|Saarbrücken|Fritz-Dobisch-Str. 5|+49 681 94864 0|saarbruecken@igmetall.de|+49 681 94864 50|www.saarbruecken.igmetall.de|
42579|42551|Velbert|Oststr. 48|+49 2051 95910|velbert@igmetall.de|+49 2051 959123|igmetall-velbert.de|
50969|50672|Köln|Hans-Böckler-Platz 1|+49 221 951524 0|koeln-leverkusen@igmetall.de|+49 221 951524 40|www.koeln-leverkusen.igmetall.de|
45966|45879|Gelsenkirchen|Augustastr. 18|+49 209 17974 0|gelsenkirchen@igmetall.de|+49 209 17974 99|www.igmetall-gelsenkirchen.de|
50735|50672|Köln|Hans-Böckler-Platz 1|+49 221 951524 0|koeln-leverkusen@igmetall.de|+49 221 951524 40|www.koeln-leverkusen.igmetall.de|
50674|50672|Köln|Hans-Böckler-Platz 1|+49 221 951524 0|koeln-leverkusen@igmetall.de|+49 221 951524 40|www.koeln-leverkusen.igmetall.de|
50672|50672|Köln|Hans-Böckler-Platz 1|+49 221 951524 0|koeln-leverkusen@igmetall.de|+49 221 951524 40|www.koeln-leverkusen.igmetall.de|
48712|48149|Münster|Johann-Krane-Weg 16|+49 251 97409 0|muenster@igmetall.de|+49 251 97409 20|www.muenster.igmetall.de|
40723|42853|Remscheid|Elberfelder Str. 39|+49 2191 4957 0|remscheid-solingen@igmetall.de|+49 2191 4957 50|www.igmrsg.de|
40822|42551|Velbert|Oststr. 48|+49 2051 95910|velbert@igmetall.de|+49 2051 959123|igmetall-velbert.de|
50389|50672|Köln|Hans-Böckler-Platz 1|+49 221 951524 0|koeln-leverkusen@igmetall.de|+49 221 951524 40|www.koeln-leverkusen.igmetall.de|
45355|46045|Oberhausen|Friedrich-Karl-Str. 24|+49 208 82333 0|www.igmetall-meo.de|+49 208 82333 20|Teichstr. 4a|
54538|54292|Trier|Herzogenbuscher Str. 52|+49 651 9919 80|trier@igmetall.de|+49 651 9919 820|www.igmetall-trier.de|
50670|50672|Köln|Hans-Böckler-Platz 1|+49 221 951524 0|koeln-leverkusen@igmetall.de|+49 221 951524 40|www.koeln-leverkusen.igmetall.de|
46238|45657|Recklinghausen|Dorstener Str. 27 a|+49 2361 9558 0|recklinghausen@igmetall.de|+49 2361 9558 22|www.recklinghausen.igmetall.de|
66117|66111|Saarbrücken|Fritz-Dobisch-Str. 5|+49 681 94864 0|saarbruecken@igmetall.de|+49 681 94864 50|www.saarbruecken.igmetall.de|
45964|45879|Gelsenkirchen|Augustastr. 18|+49 209 17974 0|gelsenkirchen@igmetall.de|+49 209 17974 99|www.igmetall-gelsenkirchen.de|
45149|46045|Oberhausen|Friedrich-Karl-Str. 24|+49 208 82333 0|www.igmetall-meo.de|+49 208 82333 20|Teichstr. 4a|
45356|46045|Oberhausen|Friedrich-Karl-Str. 24|+49 208 82333 0|www.igmetall-meo.de|+49 208 82333 20|Teichstr. 4a|
50676|50672|Köln|Hans-Böckler-Platz 1|+49 221 951524 0|koeln-leverkusen@igmetall.de|+49 221 951524 40|www.koeln-leverkusen.igmetall.de|
50667|50672|Köln|Hans-Böckler-Platz 1|+49 221 951524 0|koeln-leverkusen@igmetall.de|+49 221 951524 40|www.koeln-leverkusen.igmetall.de|
51373|50672|Köln|Hans-Böckler-Platz 1|+49 221 951524 0|koeln-leverkusen@igmetall.de|+49 221 951524 40|www.koeln-leverkusen.igmetall.de|
50677|50672|Köln|Hans-Böckler-Platz 1|+49 221 951524 0|koeln-leverkusen@igmetall.de|+49 221 951524 40|www.koeln-leverkusen.igmetall.de|
50733|50672|Köln|Hans-Böckler-Platz 1|+49 221 951524 0|koeln-leverkusen@igmetall.de|+49 221 951524 40|www.koeln-leverkusen.igmetall.de|
45133|46045|Oberhausen|Friedrich-Karl-Str. 24|+49 208 82333 0|www.igmetall-meo.de|+49 208 82333 20|Teichstr. 4a|
50968|50672|Köln|Hans-Böckler-Platz 1|+49 221 951524 0|koeln-leverkusen@igmetall.de|+49 221 951524 40|www.koeln-leverkusen.igmetall.de|
54497|54292|Trier|Herzogenbuscher Str. 52|+49 651 9919 80|trier@igmetall.de|+49 651 9919 820|www.igmetall-trier.de|
54484|54292|Trier|Herzogenbuscher Str. 52|+49 651 9919 80|trier@igmetall.de|+49 651 9919 820|www.igmetall-trier.de|
54487|54292|Trier|Herzogenbuscher Str. 52|+49 651 9919 80|trier@igmetall.de|+49 651 9919 820|www.igmetall-trier.de|
54424|54292|Trier|Herzogenbuscher Str. 52|+49 651 9919 80|trier@igmetall.de|+49 651 9919 820|www.igmetall-trier.de|
56769|54292|Trier|Herzogenbuscher Str. 52|+49 651 9919 80|trier@igmetall.de|+49 651 9919 820|www.igmetall-trier.de|
66113|66111|Saarbrücken|Fritz-Dobisch-Str. 5|+49 681 94864 0|saarbruecken@igmetall.de|+49 681 94864 50|www.saarbruecken.igmetall.de|
50668|50672|Köln|Hans-Böckler-Platz 1|+49 221 951524 0|koeln-leverkusen@igmetall.de|+49 221 951524 40|www.koeln-leverkusen.igmetall.de|
48599|46397|Bocholt|Wesemannstr. 10|+49 2871 24990|bocholt@igmetall.de|+49 2871 249924|www.igmetall-bocholt.de|
42697|42853|Remscheid|Elberfelder Str. 39|+49 2191 4957 0|remscheid-solingen@igmetall.de|+49 2191 4957 50|www.igmrsg.de|
45144|46045|Oberhausen|Friedrich-Karl-Str. 24|+49 208 82333 0|www.igmetall-meo.de|+49 208 82333 20|Teichstr. 4a|
50678|50672|Köln|Hans-Böckler-Platz 1|+49 221 951524 0|koeln-leverkusen@igmetall.de|+49 221 951524 40|www.koeln-leverkusen.igmetall.de|
45145|46045|Oberhausen|Friedrich-Karl-Str. 24|+49 208 82333 0|www.igmetall-meo.de|+49 208 82333 20|Teichstr. 4a|
45143|46045|Oberhausen|Friedrich-Karl-Str. 24|+49 208 82333 0|www.igmetall-meo.de|+49 208 82333 20|Teichstr. 4a|
54492|54292|Trier|Herzogenbuscher Str. 52|+49 651 9919 80|trier@igmetall.de|+49 651 9919 820|www.igmetall-trier.de|
53340|53721|Siegburg|Kaiserstr. 108|+49 2241 96860|bonn-rhein-sieg@igmetall.de|+49 2241 9686 16|www.igmetall-bonn-rhein-sieg.de|
45147|46045|Oberhausen|Friedrich-Karl-Str. 24|+49 208 82333 0|www.igmetall-meo.de|+49 208 82333 20|Teichstr. 4a|
53347|53721|Siegburg|Kaiserstr. 108|+49 2241 96860|bonn-rhein-sieg@igmetall.de|+49 2241 9686 16|www.igmetall-bonn-rhein-sieg.de|
54472|54292|Trier|Herzogenbuscher Str. 52|+49 651 9919 80|trier@igmetall.de|+49 651 9919 820|www.igmetall-trier.de|
42781|42853|Remscheid|Elberfelder Str. 39|+49 2191 4957 0|remscheid-solingen@igmetall.de|+49 2191 4957 50|www.igmrsg.de|
45239|46045|Oberhausen|Friedrich-Karl-Str. 24|+49 208 82333 0|www.igmetall-meo.de|+49 208 82333 20|Teichstr. 4a|
51061|50672|Köln|Hans-Böckler-Platz 1|+49 221 951524 0|koeln-leverkusen@igmetall.de|+49 221 951524 40|www.koeln-leverkusen.igmetall.de|
50679|50672|Köln|Hans-Böckler-Platz 1|+49 221 951524 0|koeln-leverkusen@igmetall.de|+49 221 951524 40|www.koeln-leverkusen.igmetall.de|
50996|50672|Köln|Hans-Böckler-Platz 1|+49 221 951524 0|koeln-leverkusen@igmetall.de|+49 221 951524 40|www.koeln-leverkusen.igmetall.de|
66119|66111|Saarbrücken|Fritz-Dobisch-Str. 5|+49 681 94864 0|saarbruecken@igmetall.de|+49 681 94864 50|www.saarbruecken.igmetall.de|
51063|50672|Köln|Hans-Böckler-Platz 1|+49 221 951524 0|koeln-leverkusen@igmetall.de|+49 221 951524 40|www.koeln-leverkusen.igmetall.de|
48734|46397|Bocholt|Wesemannstr. 10|+49 2871 24990|bocholt@igmetall.de|+49 2871 249924|www.igmetall-bocholt.de|
53859|53721|Siegburg|Kaiserstr. 108|+49 2241 96860|bonn-rhein-sieg@igmetall.de|+49 2241 9686 16|www.igmetall-bonn-rhein-sieg.de|
51379|50672|Köln|Hans-Böckler-Platz 1|+49 221 951524 0|koeln-leverkusen@igmetall.de|+49 221 951524 40|www.koeln-leverkusen.igmetall.de|
51105|50672|Köln|Hans-Böckler-Platz 1|+49 221 951524 0|koeln-leverkusen@igmetall.de|+49 221 951524 40|www.koeln-leverkusen.igmetall.de|
42489|42551|Velbert|Oststr. 48|+49 2051 95910|velbert@igmetall.de|+49 2051 959123|igmetall-velbert.de|
45131|46045|Oberhausen|Friedrich-Karl-Str. 24|+49 208 82333 0|www.igmetall-meo.de|+49 208 82333 20|Teichstr. 4a|
54539|54292|Trier|Herzogenbuscher Str. 52|+49 651 9919 80|trier@igmetall.de|+49 651 9919 820|www.igmetall-trier.de|
45141|46045|Oberhausen|Friedrich-Karl-Str. 24|+49 208 82333 0|www.igmetall-meo.de|+49 208 82333 20|Teichstr. 4a|
45968|45879|Gelsenkirchen|Augustastr. 18|+49 209 17974 0|gelsenkirchen@igmetall.de|+49 209 17974 99|www.igmetall-gelsenkirchen.de|
66111|66111|Saarbrücken|Fritz-Dobisch-Str. 5|+49 681 94864 0|saarbruecken@igmetall.de|+49 681 94864 50|www.saarbruecken.igmetall.de|
45326|46045|Oberhausen|Friedrich-Karl-Str. 24|+49 208 82333 0|www.igmetall-meo.de|+49 208 82333 20|Teichstr. 4a|
51143|50672|Köln|Hans-Böckler-Platz 1|+49 221 951524 0|koeln-leverkusen@igmetall.de|+49 221 951524 40|www.koeln-leverkusen.igmetall.de|
45329|46045|Oberhausen|Friedrich-Karl-Str. 24|+49 208 82333 0|www.igmetall-meo.de|+49 208 82333 20|Teichstr. 4a|
45896|45879|Gelsenkirchen|Augustastr. 18|+49 209 17974 0|gelsenkirchen@igmetall.de|+49 209 17974 99|www.igmetall-gelsenkirchen.de|
51103|50672|Köln|Hans-Böckler-Platz 1|+49 221 951524 0|koeln-leverkusen@igmetall.de|+49 221 951524 40|www.koeln-leverkusen.igmetall.de|
42799|50672|Köln|Hans-Böckler-Platz 1|+49 221 951524 0|koeln-leverkusen@igmetall.de|+49 221 951524 40|www.koeln-leverkusen.igmetall.de|
56825|56068|Koblenz|Moselring 5 - 7a|+49 261 915170|koblenz@igmetall.de|+49 261 9151720|www.igmetall-koblenz.de|
50999|50672|Köln|Hans-Böckler-Platz 1|+49 221 951524 0|koeln-leverkusen@igmetall.de|+49 221 951524 40|www.koeln-leverkusen.igmetall.de|
66625|66538|Neunkirchen|Bürgermeister-Ludwig-Str. 8|+49 6821 40175 0|neunkirchen@igmetall.de|+49 6821 40175 15|www.igmetall-neunkirchen.de|
66123|66111|Saarbrücken|Fritz-Dobisch-Str. 5|+49 681 94864 0|saarbruecken@igmetall.de|+49 681 94864 50|www.saarbruecken.igmetall.de|
66287|66111|Saarbrücken|Fritz-Dobisch-Str. 5|+49 681 94864 0|saarbruecken@igmetall.de|+49 681 94864 50|www.saarbruecken.igmetall.de|
66557|66538|Neunkirchen|Bürgermeister-Ludwig-Str. 8|+49 6821 40175 0|neunkirchen@igmetall.de|+49 6821 40175 15|www.igmetall-neunkirchen.de|
66125|66111|Saarbrücken|Fritz-Dobisch-Str. 5|+49 681 94864 0|saarbruecken@igmetall.de|+49 681 94864 50|www.saarbruecken.igmetall.de|
42699|42853|Remscheid|Elberfelder Str. 39|+49 2191 4957 0|remscheid-solingen@igmetall.de|+49 2191 4957 50|www.igmrsg.de|
66646|66538|Neunkirchen|Bürgermeister-Ludwig-Str. 8|+49 6821 40175 0|neunkirchen@igmetall.de|+49 6821 40175 15|www.igmetall-neunkirchen.de|
51065|50672|Köln|Hans-Böckler-Platz 1|+49 221 951524 0|koeln-leverkusen@igmetall.de|+49 221 951524 40|www.koeln-leverkusen.igmetall.de|
49767|48431|Rheine|Kardinal-Galen-Ring 69|+49 5971 899080|rheine@igmetall.de|+49 5971 8990820|www.rheine.igmetall.de|
45127|46045|Oberhausen|Friedrich-Karl-Str. 24|+49 208 82333 0|www.igmetall-meo.de|+49 208 82333 20|Teichstr. 4a|
45130|46045|Oberhausen|Friedrich-Karl-Str. 24|+49 208 82333 0|www.igmetall-meo.de|+49 208 82333 20|Teichstr. 4a|
51149|50672|Köln|Hans-Böckler-Platz 1|+49 221 951524 0|koeln-leverkusen@igmetall.de|+49 221 951524 40|www.koeln-leverkusen.igmetall.de|
45128|46045|Oberhausen|Friedrich-Karl-Str. 24|+49 208 82333 0|www.igmetall-meo.de|+49 208 82333 20|Teichstr. 4a|
53501|56564|Neuwied|Andernacher Str. 70|+49 2631 8368 0|neuwied@igmetall.de|+49 2631 8368 22|www.igmetall-neuwied.de|
54470|54292|Trier|Herzogenbuscher Str. 52|+49 651 9919 80|trier@igmetall.de|+49 651 9919 820|www.igmetall-trier.de|
48527|48431|Rheine|Kardinal-Galen-Ring 69|+49 5971 899080|rheine@igmetall.de|+49 5971 8990820|www.rheine.igmetall.de|
54486|54292|Trier|Herzogenbuscher Str. 52|+49 651 9919 80|trier@igmetall.de|+49 651 9919 820|www.igmetall-trier.de|
26723|26723|Emden|Kopersand 18|+49 4921 96050|emden@igmetall.de|+49 4921 960550|www.igmetall-emden.de|
42549|42551|Velbert|Oststr. 48|+49 2051 95910|velbert@igmetall.de|+49 2051 959123|igmetall-velbert.de|
66121|66111|Saarbrücken|Fritz-Dobisch-Str. 5|+49 681 94864 0|saarbruecken@igmetall.de|+49 681 94864 50|www.saarbruecken.igmetall.de|
53508|56564|Neuwied|Andernacher Str. 70|+49 2631 8368 0|neuwied@igmetall.de|+49 2631 8368 22|www.igmetall-neuwied.de|
42719|42853|Remscheid|Elberfelder Str. 39|+49 2191 4957 0|remscheid-solingen@igmetall.de|+49 2191 4957 50|www.igmrsg.de|
51377|50672|Köln|Hans-Böckler-Platz 1|+49 221 951524 0|koeln-leverkusen@igmetall.de|+49 221 951524 40|www.koeln-leverkusen.igmetall.de|
51381|50672|Köln|Hans-Böckler-Platz 1|+49 221 951524 0|koeln-leverkusen@igmetall.de|+49 221 951524 40|www.koeln-leverkusen.igmetall.de|
51069|50672|Köln|Hans-Böckler-Platz 1|+49 221 951524 0|koeln-leverkusen@igmetall.de|+49 221 951524 40|www.koeln-leverkusen.igmetall.de|
45899|45879|Gelsenkirchen|Augustastr. 18|+49 209 17974 0|gelsenkirchen@igmetall.de|+49 209 17974 99|www.igmetall-gelsenkirchen.de|
26736|26723|Emden|Kopersand 18|+49 4921 96050|emden@igmetall.de|+49 4921 960550|www.igmetall-emden.de|
56828|56068|Koblenz|Moselring 5 - 7a|+49 261 915170|koblenz@igmetall.de|+49 261 9151720|www.igmetall-koblenz.de|
45894|45879|Gelsenkirchen|Augustastr. 18|+49 209 17974 0|gelsenkirchen@igmetall.de|+49 209 17974 99|www.igmetall-gelsenkirchen.de|
51107|50672|Köln|Hans-Böckler-Platz 1|+49 221 951524 0|koeln-leverkusen@igmetall.de|+49 221 951524 40|www.koeln-leverkusen.igmetall.de|
45897|45879|Gelsenkirchen|Augustastr. 18|+49 209 17974 0|gelsenkirchen@igmetall.de|+49 209 17974 99|www.igmetall-gelsenkirchen.de|
48619|46397|Bocholt|Wesemannstr. 10|+49 2871 24990|bocholt@igmetall.de|+49 2871 249924|www.igmetall-bocholt.de|
45134|46045|Oberhausen|Friedrich-Karl-Str. 24|+49 208 82333 0|www.igmetall-meo.de|+49 208 82333 20|Teichstr. 4a|
42327|42285|Wuppertal|Elberfelder Str. 87|+49 202 28240|ennepe-ruhr-wupper@igmetall.de|+49 202 2824124|www.igmetall-ennepe-ruhr-wupper.de|
51067|50672|Köln|Hans-Böckler-Platz 1|+49 221 951524 0|koeln-leverkusen@igmetall.de|+49 221 951524 40|www.koeln-leverkusen.igmetall.de|
66130|66111|Saarbrücken|Fritz-Dobisch-Str. 5|+49 681 94864 0|saarbruecken@igmetall.de|+49 681 94864 50|www.saarbruecken.igmetall.de|
42551|42551|Velbert|Oststr. 48|+49 2051 95910|velbert@igmetall.de|+49 2051 959123|igmetall-velbert.de|
45139|46045|Oberhausen|Friedrich-Karl-Str. 24|+49 208 82333 0|www.igmetall-meo.de|+49 208 82333 20|Teichstr. 4a|
45327|46045|Oberhausen|Friedrich-Karl-Str. 24|+49 208 82333 0|www.igmetall-meo.de|+49 208 82333 20|Teichstr. 4a|
45136|46045|Oberhausen|Friedrich-Karl-Str. 24|+49 208 82333 0|www.igmetall-meo.de|+49 208 82333 20|Teichstr. 4a|
45138|46045|Oberhausen|Friedrich-Karl-Str. 24|+49 208 82333 0|www.igmetall-meo.de|+49 208 82333 20|Teichstr. 4a|
53123|53721|Siegburg|Kaiserstr. 108|+49 2241 96860|bonn-rhein-sieg@igmetall.de|+49 2241 9686 16|www.igmetall-bonn-rhein-sieg.de|
45768|45657|Recklinghausen|Dorstener Str. 27 a|+49 2361 9558 0|recklinghausen@igmetall.de|+49 2361 9558 22|www.recklinghausen.igmetall.de|
66589|66538|Neunkirchen|Bürgermeister-Ludwig-Str. 8|+49 6821 40175 0|neunkirchen@igmetall.de|+49 6821 40175 15|www.igmetall-neunkirchen.de|
53125|53721|Siegburg|Kaiserstr. 108|+49 2241 96860|bonn-rhein-sieg@igmetall.de|+49 2241 9686 16|www.igmetall-bonn-rhein-sieg.de|
